-239.98,699,929
-239.98,840,929
-239.98,1053,929
-239.97,869,914
-239.97,958,914
-239.97,512,914
-239.96,774,898
-239.96,1192,898
-239.96,598,898
-239.96,913,898
-239.95,610,883
-239.95,808,883
-239.95,787,883
-239.95,759,883
-239.95,834,883
-239.95,796,883
-239.94,605,869
-239.94,835,869
-239.94,1015,869
-239.94,743,869
-239.94,766,869
-239.94,906,869
-239.94,997,869
-239.94,771,869
-239.93,761,854
-239.93,913,854
-239.93,518,854
-239.93,776,854
-239.92,842,840
-239.92,767,840
-239.92,1053,840
-239.92,825,840
-239.91,924,826
-239.91,731,826
-239.91,724,826
-239.91,674,826
-239.91,929,826
-239.90,839,812
-239.90,937,812
-239.90,700,812
-239.90,587,812
-239.90,898,812
-239.89,683,798
-239.89,891,798
-239.89,821,798
-239.89,445,798
-239.89,689,798
-239.89,848,798
-239.88,720,785
-239.88,784,785
-239.88,600,785
-239.88,868,785
-239.88,621,785
-239.88,655,785
-239.88,629,785
-239.87,744,772
-239.87,908,772
-239.87,474,772
-239.87,688,772
-239.87,712,772
-239.87,660,772
-239.87,838,772
-239.86,692,759
-239.86,704,759
-239.86,993,759
-239.86,879,759
-239.86,693,759
-239.86,490,759
-239.85,537,746
-239.85,724,746
-239.85,710,746
-239.84,602,734
-239.84,851,734
-239.84,602,734
-239.84,638,734
-239.83,898,721
-239.83,610,721
-239.83,887,721
-239.83,331,721
-239.82,636,709
-239.82,551,709
-239.82,729,709
-239.82,627,709
-239.82,688,709
-239.82,589,709
-239.82,444,709
-239.82,980,709
-239.81,760,697
-239.81,566,697
-239.81,474,697
-239.81,477,697
-239.81,450,697
-239.81,579,697
-239.80,541,686
-239.80,593,686
-239.80,732,686
-239.80,726,686
-239.80,540,686
-239.80,584,686
-239.79,877,674
-239.79,640,674
-239.79,578,674
-239.79,556,674
-239.79,564,674
-239.78,605,663
-239.78,562,663
-239.78,529,663
-239.77,475,652
-239.77,369,652
-239.77,649,652
-239.77,483,652
-239.77,585,652
-239.77,472,652
-239.77,757,652
-239.77,731,652
-239.77,399,652
-239.76,717,641
-239.76,700,641
-239.76,777,641
-239.76,604,641
-239.76,420,641
-239.76,667,641
-239.76,813,641
-239.76,677,641
-239.76,654,641
-239.76,668,641
-239.75,676,630
-239.75,399,630
-239.75,484,630
-239.75,789,630
-239.75,640,630
-239.75,633,630
-239.75,552,630
-239.75,610,630
-239.74,574,620
-239.74,407,620
-239.74,691,620
-239.74,725,620
-239.74,449,620
-239.74,447,620
-239.74,552,620
-239.74,433,620
-239.73,887,609
-239.73,573,609
-239.73,663,609
-239.73,583,609
-239.72,787,599
-239.72,765,599
-239.72,624,599
-239.72,507,599
-239.72,554,599
-239.72,303,599
-239.72,777,599
-239.72,494,599
-239.72,473,599
-239.72,454,599
-239.71,681,589
-239.71,449,589
-239.71,489,589
-239.71,627,589
-239.71,420,589
-239.71,644,589
-239.71,553,589
-239.70,681,579
-239.70,484,579
-239.70,399,579
-239.70,584,579
-239.70,451,579
-239.70,343,579
-239.69,502,569
-239.69,625,569
-239.69,563,569
-239.69,505,569
-239.69,532,569
-239.68,549,560
-239.68,629,560
-239.68,530,560
-239.68,502,560
-239.68,745,560
-239.68,572,560
-239.68,544,560
-239.68,448,560
-239.68,502,560
-239.68,654,560
-239.68,808,560
-239.67,438,551
-239.67,440,551
-239.67,479,551
-239.67,401,551
-239.66,540,541
-239.66,528,541
-239.66,422,541
-239.66,599,541
-239.66,570,541
-239.66,570,541
-239.66,350,541
-239.66,412,541
-239.66,388,541
-239.66,535,541
-239.66,509,541
-239.66,447,541
-239.65,691,532
-239.65,509,532
-239.65,607,532
-239.65,432,532
-239.65,621,532
-239.65,574,532
-239.65,489,532
-239.65,515,532
-239.65,329,532
-239.65,523,532
-239.65,427,532
-239.64,532,523
-239.64,583,523
-239.64,454,523
-239.64,373,523
-239.63,422,515
-239.63,412,515
-239.63,507,515
-239.63,286,515
-239.63,388,515
-239.63,548,515
-239.63,512,515
-239.63,451,515
-239.63,727,515
-239.63,369,515
-239.62,499,506
-239.62,396,506
-239.62,381,506
-239.62,476,506
-239.62,491,506
-239.62,553,506
-239.62,450,506
-239.62,450,506
-239.62,352,506
-239.62,658,506
-239.62,442,506
-239.62,519,506
-239.61,504,497
-239.61,418,497
-239.61,325,497
-239.61,516,497
-239.60,503,489
-239.60,345,489
-239.60,438,489
-239.60,807,489
-239.60,466,489
-239.60,471,489
-239.60,384,489
-239.60,545,489
-239.60,494,489
-239.60,367,489
-239.59,377,481
-239.59,385,481
-239.59,340,481
-239.59,398,481
-239.59,521,481
-239.59,420,481
-239.59,437,481
-239.59,518,481
-239.59,325,481
-239.59,516,481
-239.58,433,473
-239.58,599,473
-239.58,476,473
-239.58,510,473
-239.58,566,473
-239.58,513,473
-239.57,277,465
-239.57,315,465
-239.57,437,465
-239.57,514,465
-239.57,479,465
-239.57,474,465
-239.57,364,465
-239.57,392,465
-239.57,296,465
-239.57,391,465
-239.56,380,457
-239.56,623,457
-239.56,362,457
-239.56,388,457
-239.56,238,457
-239.56,400,457
-239.56,307,457
-239.56,532,457
-239.56,591,457
-239.56,433,457
-239.56,481,457
-239.56,351,457
-239.55,439,449
-239.55,344,449
-239.55,551,449
-239.54,464,442
-239.54,416,442
-239.54,448,442
-239.54,422,442
-239.54,427,442
-239.54,418,442
-239.54,318,442
-239.54,575,442
-239.54,385,442
-239.54,472,442
-239.54,285,442
-239.54,577,442
-239.53,403,435
-239.53,444,435
-239.53,342,435
-239.53,401,435
-239.53,326,435
-239.53,469,435
-239.53,405,435
-239.52,396,427
-239.52,272,427
-239.52,442,427
-239.52,541,427
-239.52,336,427
-239.52,276,427
-239.52,473,427
-239.52,387,427
-239.52,288,427
-239.52,283,427
-239.52,318,427
-239.51,390,420
-239.51,270,420
-239.51,243,420
-239.51,389,420
-239.51,502,420
-239.51,323,420
-239.51,420,420
-239.51,302,420
-239.51,395,420
-239.51,331,420
-239.51,479,420
-239.51,376,420
-239.51,248,420
-239.51,360,420
-239.50,517,413
-239.50,363,413
-239.50,444,413
-239.50,451,413
-239.50,280,413
-239.50,400,413
-239.50,466,413
-239.50,320,413
-239.50,445,413
-239.50,434,413
-239.50,289,413
-239.49,256,406
-239.49,312,406
-239.49,292,406
-239.49,339,406
-239.48,464,399
-239.48,345,399
-239.48,291,399
-239.48,351,399
-239.48,421,399
-239.48,223,399
-239.48,314,399
-239.48,376,399
-239.48,161,399
-239.48,295,399
-239.48,465,399
-239.47,422,393
-239.47,328,393
-239.47,307,393
-239.47,389,393
-239.47,264,393
-239.47,392,393
-239.47,440,393
-239.47,176,393
-239.47,317,393
-239.47,507,393
-239.47,434,393
-239.47,483,393
-239.47,373,393
-239.46,257,386
-239.46,453,386
-239.46,364,386
-239.46,295,386
-239.46,404,386
-239.46,499,386
-239.46,368,386
-239.46,569,386
-239.46,421,386
-239.46,443,386
-239.46,389,386
-239.46,503,386
-239.45,382,380
-239.45,369,380
-239.45,249,380
-239.45,353,380
-239.45,414,380
-239.45,317,380
-239.45,318,380
-239.45,372,380
-239.45,332,380
-239.45,265,380
-239.45,376,380
-239.45,356,380
-239.44,405,373
-239.44,388,373
-239.44,437,373
-239.44,377,373
-239.44,303,373
-239.44,331,373
-239.44,290,373
-239.44,553,373
-239.44,220,373
-239.44,302,373
-239.43,302,367
-239.43,396,367
-239.43,331,367
-239.43,303,367
-239.43,380,367
-239.43,332,367
-239.43,319,367
-239.43,175,367
-239.43,509,367
-239.43,266,367
-239.43,347,367
-239.43,388,367
-239.43,328,367
-239.43,387,367
-239.43,314,367
-239.43,321,367
-239.42,256,361
-239.42,358,361
-239.42,359,361
-239.42,239,361
-239.42,275,361
-239.42,376,361
-239.42,242,361
-239.42,267,361
-239.42,190,361
-239.41,285,355
-239.41,428,355
-239.41,297,355
-239.41,342,355
-239.41,450,355
-239.41,459,355
-239.41,295,355
-239.41,192,355
-239.41,467,355
-239.41,392,355
-239.41,401,355
-239.41,329,355
-239.41,261,355
-239.41,236,355
-239.40,278,349
-239.40,309,349
-239.40,282,349
-239.40,333,349
-239.40,410,349
-239.40,382,349
-239.40,175,349
-239.40,134,349
-239.40,367,349
-239.40,345,349
-239.40,324,349
-239.39,343,343
-239.39,338,343
-239.39,333,343
-239.39,238,343
-239.38,461,337
-239.38,317,337
-239.38,301,337
-239.38,301,337
-239.38,488,337
-239.38,230,337
-239.38,432,337
-239.38,256,337
-239.38,313,337
-239.38,383,337
-239.38,381,337
-239.38,385,337
-239.37,452,332
-239.37,372,332
-239.37,282,332
-239.37,322,332
-239.37,326,332
-239.37,339,332
-239.37,315,332
-239.37,333,332
-239.37,297,332
-239.37,104,332
-239.37,296,332
-239.37,249,332
-239.37,390,332
-239.36,339,326
-239.36,95,326
-239.36,190,326
-239.36,463,326
-239.36,238,326
-239.36,326,326
-239.36,392,326
-239.36,302,326
-239.36,389,326
-239.36,154,326
-239.36,382,326
-239.36,305,326
-239.35,241,321
-239.35,277,321
-239.35,415,321
-239.35,323,321
-239.35,516,321
-239.35,372,321
-239.35,289,321
-239.35,179,321
-239.35,351,321
-239.35,250,321
-239.35,272,321
-239.35,205,321
-239.35,419,321
-239.34,208,315
-239.34,340,315
-239.34,312,315
-239.34,229,315
-239.34,395,315
-239.34,395,315
-239.34,349,315
-239.34,359,315
-239.34,269,315
-239.33,351,310
-239.33,483,310
-239.33,234,310
-239.33,218,310
-239.33,250,310
-239.33,233,310
-239.33,292,310
-239.33,415,310
-239.33,390,310
-239.33,279,310
-239.33,294,310
-239.33,284,310
-239.33,262,310
-239.33,252,310
-239.33,288,310
-239.32,393,305
-239.32,226,305
-239.32,201,305
-239.32,276,305
-239.32,280,305
-239.32,183,305
-239.32,234,305
-239.32,223,305
-239.32,227,305
-239.32,181,305
-239.32,299,305
-239.32,250,305
-239.32,164,305
-239.31,258,300
-239.31,249,300
-239.31,290,300
-239.31,257,300
-239.31,305,300
-239.31,367,300
-239.31,312,300
-239.31,159,300
-239.31,218,300
-239.31,285,300
-239.31,228,300
-239.31,269,300
-239.31,294,300
-239.31,266,300
-239.31,482,300
-239.31,232,300
-239.31,340,300
-239.30,436,295
-239.30,332,295
-239.30,274,295
-239.30,359,295
-239.30,215,295
-239.30,107,295
-239.30,362,295
-239.30,306,295
-239.30,289,295
-239.30,223,295
-239.29,229,290
-239.29,325,290
-239.29,201,290
-239.29,231,290
-239.29,353,290
-239.29,281,290
-239.29,261,290
-239.29,389,290
-239.29,345,290
-239.28,392,285
-239.28,354,285
-239.28,290,285
-239.28,416,285
-239.28,328,285
-239.28,237,285
-239.28,451,285
-239.28,391,285
-239.28,235,285
-239.28,364,285
-239.28,398,285
-239.28,354,285
-239.28,173,285
-239.28,222,285
-239.28,374,285
-239.28,260,285
-239.27,358,280
-239.27,298,280
-239.27,350,280
-239.27,293,280
-239.27,302,280
-239.27,338,280
-239.27,410,280
-239.27,313,280
-239.27,166,280
-239.27,153,280
-239.27,240,280
-239.27,252,280
-239.27,228,280
-239.26,236,275
-239.26,358,275
-239.26,214,275
-239.26,359,275
-239.26,206,275
-239.26,239,275
-239.26,239,275
-239.26,319,275
-239.26,320,275
-239.25,206,271
-239.25,185,271
-239.25,186,271
-239.25,322,271
-239.25,145,271
-239.25,244,271
-239.25,345,271
-239.25,269,271
-239.25,297,271
-239.25,326,271
-239.25,182,271
-239.25,245,271
-239.25,262,271
-239.25,324,271
-239.24,233,266
-239.24,180,266
-239.24,192,266
-239.24,207,266
-239.24,147,266
-239.24,187,266
-239.24,282,266
-239.24,220,266
-239.24,340,266
-239.24,157,266
-239.24,325,266
-239.24,228,266
-239.24,271,266
-239.24,202,266
-239.24,52,266
-239.23,200,262
-239.23,251,262
-239.23,229,262
-239.23,251,262
-239.23,276,262
-239.23,281,262
-239.23,235,262
-239.23,430,262
-239.23,158,262
-239.23,119,262
-239.23,321,262
-239.23,351,262
-239.23,236,262
-239.22,147,257
-239.22,241,257
-239.22,230,257
-239.22,229,257
-239.22,166,257
-239.22,216,257
-239.22,368,257
-239.22,316,257
-239.22,170,257
-239.22,159,257
-239.22,254,257
-239.22,187,257
-239.22,248,257
-239.22,248,257
-239.22,166,257
-239.21,192,253
-239.21,263,253
-239.21,303,253
-239.21,321,253
-239.21,165,253
-239.21,184,253
-239.21,258,253
-239.21,234,253
-239.21,367,253
-239.21,237,253
-239.21,302,253
-239.21,267,253
-239.21,311,253
-239.20,139,249
-239.20,180,249
-239.20,194,249
-239.20,164,249
-239.20,329,249
-239.20,173,249
-239.20,181,249
-239.20,187,249
-239.20,178,249
-239.20,221,249
-239.19,125,245
-239.19,232,245
-239.19,399,245
-239.19,160,245
-239.19,223,245
-239.19,198,245
-239.19,214,245
-239.19,376,245
-239.19,108,245
-239.19,335,245
-239.19,138,245
-239.19,275,245
-239.19,222,245
-239.19,278,245
-239.19,148,245
-239.19,208,245
-239.19,321,245
-239.19,145,245
-239.19,220,245
-239.19,232,245
-239.18,230,240
-239.18,285,240
-239.18,333,240
-239.18,185,240
-239.18,386,240
-239.18,233,240
-239.18,198,240
-239.18,244,240
-239.18,167,240
-239.18,225,240
-239.18,186,240
-239.18,246,240
-239.18,200,240
-239.18,218,240
-239.18,187,240
-239.18,214,240
-239.18,148,240
-239.18,122,240
-239.17,198,236
-239.17,190,236
-239.17,168,236
-239.17,293,236
-239.17,168,236
-239.17,194,236
-239.17,243,236
-239.17,130,236
-239.17,163,236
-239.17,61,236
-239.17,99,236
-239.16,301,232
-239.16,160,232
-239.16,254,232
-239.16,132,232
-239.16,183,232
-239.16,154,232
-239.16,152,232
-239.16,330,232
-239.16,212,232
-239.16,171,232
-239.16,145,232
-239.16,253,232
-239.16,189,232
-239.15,166,229
-239.15,168,229
-239.15,196,229
-239.15,381,229
-239.15,326,229
-239.15,99,229
-239.15,205,229
-239.15,194,229
-239.15,293,229
-239.15,285,229
-239.15,171,229
-239.15,323,229
-239.14,229,225
-239.14,203,225
-239.14,249,225
-239.14,297,225
-239.14,152,225
-239.14,285,225
-239.14,218,225
-239.14,379,225
-239.14,158,225
-239.14,349,225
-239.14,124,225
-239.14,205,225
-239.14,191,225
-239.13,153,221
-239.13,205,221
-239.13,358,221
-239.13,205,221
-239.13,141,221
-239.13,229,221
-239.13,176,221
-239.13,157,221
-239.13,177,221
-239.13,334,221
-239.13,216,221
-239.13,377,221
-239.13,226,221
-239.13,209,221
-239.13,185,221
-239.13,151,221
-239.12,227,217
-239.12,239,217
-239.12,226,217
-239.12,200,217
-239.12,104,217
-239.12,225,217
-239.12,124,217
-239.12,198,217
-239.12,317,217
-239.12,112,217
-239.12,236,217
-239.12,224,217
-239.12,175,217
-239.12,241,217
-239.12,147,217
-239.12,110,217
-239.12,158,217
-239.12,186,217
-239.12,132,217
-239.11,348,214
-239.11,173,214
-239.11,142,214
-239.11,159,214
-239.11,196,214
-239.11,74,214
-239.11,244,214
-239.11,255,214
-239.11,212,214
-239.11,113,214
-239.11,126,214
-239.11,189,214
-239.11,240,214
-239.11,90,214
-239.11,128,214
-239.11,99,214
-239.11,217,214
-239.10,222,210
-239.10,189,210
-239.10,308,210
-239.10,200,210
-239.10,310,210
-239.10,190,210
-239.10,210,210
-239.10,262,210
-239.10,257,210
-239.10,114,210
-239.10,116,210
-239.10,301,210
-239.10,117,210
-239.10,189,210
-239.10,109,210
-239.10,255,210
-239.10,173,210
-239.10,371,210
-239.10,203,210
-239.09,249,206
-239.09,261,206
-239.09,217,206
-239.09,192,206
-239.09,253,206
-239.09,212,206
-239.09,183,206
-239.09,212,206
-239.09,254,206
-239.09,155,206
-239.09,100,206
-239.09,179,206
-239.09,238,206
-239.09,313,206
-239.09,303,206
-239.09,210,206
-239.09,128,206
-239.08,217,203
-239.08,139,203
-239.08,177,203
-239.08,137,203
-239.08,175,203
-239.08,138,203
-239.08,192,203
-239.08,222,203
-239.08,131,203
-239.08,158,203
-239.08,179,203
-239.08,143,203
-239.08,183,203
-239.08,148,203
-239.08,65,203
-239.08,162,203
-239.08,139,203
-239.07,91,200
-239.07,138,200
-239.07,158,200
-239.07,91,200
-239.07,167,200
-239.07,277,200
-239.07,175,200
-239.07,124,200
-239.07,150,200
-239.07,141,200
-239.07,86,200
-239.07,253,200
-239.07,141,200
-239.07,151,200
-239.06,89,196
-239.06,121,196
-239.06,96,196
-239.06,360,196
-239.06,252,196
-239.06,205,196
-239.06,148,196
-239.06,293,196
-239.06,182,196
-239.06,326,196
-239.06,124,196
-239.06,162,196
-239.06,129,196
-239.06,29,196
-239.06,94,196
-239.06,255,196
-239.06,162,196
-239.06,94,196
-239.06,238,196
-239.05,266,193
-239.05,121,193
-239.05,213,193
-239.05,136,193
-239.05,190,193
-239.05,220,193
-239.05,155,193
-239.05,179,193
-239.05,239,193
-239.05,143,193
-239.05,53,193
-239.05,178,193
-239.05,103,193
-239.05,146,193
-239.05,177,193
-239.05,116,193
-239.04,258,190
-239.04,90,190
-239.04,202,190
-239.04,130,190
-239.04,237,190
-239.04,126,190
-239.04,135,190
-239.04,147,190
-239.04,184,190
-239.04,249,190
-239.04,235,190
-239.04,132,190
-239.04,231,190
-239.04,136,190
-239.04,249,190
-239.04,143,190
-239.04,73,190
-239.04,212,190
-239.04,180,190
-239.04,228,190
-239.04,139,190
-239.03,71,187
-239.03,120,187
-239.03,191,187
-239.03,67,187
-239.03,143,187
-239.03,184,187
-239.03,271,187
-239.03,152,187
-239.03,152,187
-239.03,148,187
-239.03,91,187
-239.03,145,187
-239.03,112,187
-239.03,259,187
-239.03,102,187
-239.03,126,187
-239.03,189,187
-239.03,133,187
-239.03,211,187
-239.03,163,187
-239.03,174,187
-239.03,137,187
-239.02,180,183
-239.02,157,183
-239.02,85,183
-239.02,395,183
-239.02,265,183
-239.02,243,183
-239.02,104,183
-239.02,160,183
-239.02,123,183
-239.02,399,183
-239.02,207,183
-239.02,130,183
-239.02,181,183
-239.02,335,183
-239.02,221,183
-239.02,210,183
-239.01,179,180
-239.01,136,180
-239.01,209,180
-239.01,134,180
-239.01,184,180
-239.01,117,180
-239.01,165,180
-239.01,124,180
-239.01,131,180
-239.01,184,180
-239.01,92,180
-239.01,205,180
-239.01,124,180
-239.01,124,180
-239.01,171,180
-239.01,105,180
-239.01,223,180
-239.01,174,180
-239.00,132,177
-239.00,154,177
-239.00,286,177
-239.00,210,177
-239.00,132,177
-239.00,220,177
-239.00,60,177
-239.00,264,177
-239.00,262,177
-239.00,167,177
-239.00,264,177
-239.00,119,177
-239.00,216,177
-239.00,188,177
-239.00,218,177
-239.00,94,177
-239.00,272,177
-239.00,216,177
-239.00,74,177
-238.99,146,174
-238.99,142,174
-238.99,187,174
-238.99,83,174
-238.99,165,174
-238.99,184,174
-238.99,114,174
-238.99,164,174
-238.99,97,174
-238.99,192,174
-238.99,137,174
-238.99,206,174
-238.99,193,174
-238.99,64,174
-238.99,91,174
-238.99,213,174
-238.99,98,174
-238.99,160,174
-238.99,88,174
-238.99,190,174
-238.99,100,174
-238.99,177,174
-238.99,132,174
-238.99,290,174
-238.99,141,174
-238.98,149,171
-238.98,163,171
-238.98,203,171
-238.98,108,171
-238.98,126,171
-238.98,87,171
-238.98,162,171
-238.98,172,171
-238.98,91,171
-238.98,265,171
-238.98,121,171
-238.98,130,171
-238.98,223,171
-238.98,135,171
-238.98,133,171
-238.98,160,171
-238.97,150,169
-238.97,106,169
-238.97,222,169
-238.97,174,169
-238.97,202,169
-238.97,157,169
-238.97,236,169
-238.97,90,169
-238.97,87,169
-238.97,123,169
-238.97,123,169
-238.97,72,169
-238.97,137,169
-238.97,303,169
-238.97,170,169
-238.97,73,169
-238.97,63,169
-238.97,75,169
-238.97,101,169
-238.97,154,169
-238.97,201,169
-238.97,38,169
-238.97,39,169
-238.96,226,166
-238.96,157,166
-238.96,102,166
-238.96,143,166
-238.96,220,166
-238.96,273,166
-238.96,306,166
-238.96,158,166
-238.96,67,166
-238.96,106,166
-238.96,191,166
-238.96,209,166
-238.96,99,166
-238.96,117,166
-238.96,162,166
-238.96,70,166
-238.96,181,166
-238.96,258,166
-238.96,104,166
-238.96,175,166
-238.96,121,166
-238.96,78,166
-238.95,83,163
-238.95,91,163
-238.95,139,163
-238.95,80,163
-238.95,170,163
-238.95,172,163
-238.95,245,163
-238.95,151,163
-238.95,234,163
-238.95,60,163
-238.95,120,163
-238.95,172,163
-238.95,93,163
-238.95,122,163
-238.95,222,163
-238.95,334,163
-238.95,128,163
-238.95,88,163
-238.94,157,160
-238.94,104,160
-238.94,149,160
-238.94,107,160
-238.94,184,160
-238.94,76,160
-238.94,184,160
-238.94,195,160
-238.94,230,160
-238.94,222,160
-238.94,159,160
-238.94,199,160
-238.94,193,160
-238.94,124,160
-238.94,199,160
-238.94,108,160
-238.94,146,160
-238.94,239,160
-238.94,153,160
-238.94,87,160
-238.94,64,160
-238.94,141,160
-238.94,180,160
-238.94,188,160
-238.93,180,158
-238.93,133,158
-238.93,159,158
-238.93,158,158
-238.93,87,158
-238.93,117,158
-238.93,249,158
-238.93,82,158
-238.93,108,158
-238.93,121,158
-238.93,189,158
-238.93,76,158
-238.93,111,158
-238.93,136,158
-238.93,176,158
-238.93,157,158
-238.93,158,158
-238.93,229,158
-238.93,11,158
-238.92,157,155
-238.92,100,155
-238.92,108,155
-238.92,303,155
-238.92,126,155
-238.92,185,155
-238.92,194,155
-238.92,172,155
-238.92,304,155
-238.92,202,155
-238.92,123,155
-238.92,136,155
-238.92,166,155
-238.92,233,155
-238.92,108,155
-238.92,258,155
-238.91,123,152
-238.91,163,152
-238.91,245,152
-238.91,165,152
-238.91,66,152
-238.91,183,152
